MONTH	P_TC	P_PFPR	P_TACT	FREQ_580Y_99	FREQ_580Y_95	FREQ_580Y_75	FREQ_580Y_50	FREQ_580Y_25	FREQ_580Y_05	FREQ_580Y_01	TF_99	TF_95	TF_75	TF_50	TF_25	TF_05	TF_01	PFPR_99	PFPR_95	PFPR_75	PFPR_50	PFPR_25	PFPR_05	PFPR_01	ELIMINATION
27	0.75	10	0	0.9692	0.9507	0.9328	0.9063	0.8730	0.8215	0.8041	51.3563	50.9924	50.3787	49.6315	48.7498	47.2932	46.5410	11.2287	11.2118	11.1542	11.1243	11.0923	11.0554	10.9564	0
27	0.75	10	1	0.8813	0.8335	0.7681	0.7009	0.6211	0.4926	0.4495	15.8411	15.7379	15.5759	15.4368	15.3306	15.1018	14.9809	9.4712	9.4222	9.3793	9.3526	9.3260	9.2769	9.2682	0
27	0.75	10	2	0.9148	0.9062	0.8498	0.7729	0.7135	0.6464	0.5454	21.1644	21.0320	20.7042	20.3024	19.9183	19.6069	19.3076	9.3456	9.3085	9.2683	9.2287	9.1938	9.1473	9.1162	0
28	0.25	0.1	0	0.0692	0.0176	0.0011	0.0004	0.0002	0.0000	0.0000	24.6946	23.6972	18.2416	15.9479	13.4992	10.1103	8.9155	0.1214	0.1093	0.0936	0.0822	0.0672	0.0543	0.0508	0
28	0.25	0.1	1	0.0112	0.0064	0.0007	0.0003	0.0000	0.0000	0.0000	20.9084	18.9613	16.1230	13.2456	11.5789	8.9144	8.5118	0.1133	0.1072	0.0917	0.0791	0.0652	0.0505	0.0438	3
28	0.25	0.1	2	0.0580	0.0094	0.0010	0.0005	0.0002	0.0000	0.0000	21.2263	18.9051	16.3337	13.8014	11.7556	8.7103	6.7523	0.1155	0.1076	0.0901	0.0785	0.0680	0.0539	0.0446	3
28	0.25	1	0	0.0310	0.0124	0.0039	0.0007	0.0002	0.0001	0.0000	18.5194	17.7966	16.8290	15.9720	15.2033	14.4224	13.9561	1.1278	1.1242	1.0976	1.0753	1.0541	1.0295	1.0230	0
28	0.25	1	1	0.0139	0.0111	0.0016	0.0003	0.0001	0.0000	0.0000	16.6262	15.9261	15.0672	14.1739	13.5522	12.7708	12.1758	1.1199	1.1048	1.0791	1.0545	1.0356	1.0047	0.9734	0
28	0.25	1	2	0.0138	0.0068	0.0029	0.0008	0.0001	0.0000	0.0000	15.5919	15.2405	14.2607	13.7951	13.2655	12.2431	11.9590	1.0967	1.0786	1.0523	1.0268	1.0091	0.9757	0.9664	0
28	0.25	10	0	0.0217	0.0083	0.0051	0.0031	0.0020	0.0012	0.0009	17.7340	17.5717	17.2465	17.0167	16.7511	16.2356	16.0659	10.4693	10.4550	10.4093	10.3831	10.3379	10.2920	10.2623	0
28	0.25	10	1	0.0072	0.0070	0.0039	0.0023	0.0013	0.0005	0.0002	13.8494	13.6865	13.3958	13.2264	13.0528	12.7307	12.5751	10.5700	10.5319	10.4796	10.4392	10.4135	10.3588	10.3255	0
28	0.25	10	2	0.0081	0.0055	0.0035	0.0022	0.0014	0.0006	0.0004	13.7437	13.6774	13.3914	13.2295	13.0758	12.7704	12.6990	10.4192	10.3898	10.3433	10.3203	10.2857	10.2426	10.2225	0
28	0.5	0.1	0	0.6606	0.5646	0.0234	0.0021	0.0007	0.0000	0.0000	43.2367	39.2364	21.8332	19.9126	18.2072	15.1066	13.0066	0.3192	0.1772	0.1017	0.0850	0.0727	0.0581	0.0561	9
28	0.5	0.1	1	0.5089	0.0875	0.0134	0.0012	0.0003	0.0000	0.0000	21.7029	19.5670	17.7707	15.5516	14.2685	12.4197	11.9888	0.1307	0.0942	0.0792	0.0679	0.0594	0.0476	0.0404	89
28	0.5	0.1	2	0.6646	0.1405	0.0054	0.0007	0.0003	0.0000	0.0000	22.4860	20.9082	17.8166	15.8910	13.9418	12.1359	11.0778	0.1438	0.0974	0.0809	0.0680	0.0593	0.0505	0.0442	87
28	0.5	1	0	0.8945	0.5855	0.1506	0.0471	0.0192	0.0065	0.0037	51.0374	39.0835	26.2495	23.0449	21.5600	19.5832	19.0409	2.2791	1.6430	1.2147	1.1320	1.0848	1.0200	0.9943	0
28	0.5	1	1	0.3865	0.3095	0.0343	0.0106	0.0039	0.0011	0.0008	17.0911	16.4728	15.6121	15.2119	14.6662	14.1620	13.5335	0.9757	0.9559	0.9260	0.9029	0.8906	0.8693	0.8535	0
28	0.5	1	2	0.4326	0.2524	0.0578	0.0147	0.0057	0.0013	0.0003	18.6554	17.6918	16.3418	15.7687	15.2535	14.4887	13.8207	1.0437	0.9732	0.9124	0.8876	0.8712	0.8360	0.8145	0
28	0.5	10	0	0.4292	0.3072	0.1983	0.1401	0.1084	0.0708	0.0594	36.3640	33.1353	30.5962	29.1679	28.5302	27.8106	27.5322	11.0474	10.9150	10.7923	10.7349	10.6957	10.6205	10.5651	0
28	0.5	10	1	0.1576	0.1319	0.0813	0.0604	0.0408	0.0231	0.0176	14.8172	14.6535	14.4564	14.3304	14.2213	14.1114	14.0125	10.5454	10.5337	10.4916	10.4667	10.4349	10.3859	10.3707	0
28	0.5	10	2	0.2584	0.2094	0.0987	0.0765	0.0577	0.0362	0.0297	17.2569	16.6550	16.2644	16.1171	15.9434	15.6928	15.4597	10.2868	10.2568	10.2126	10.1857	10.1605	10.0988	10.0520	0
28	0.75	0.1	0	0.9993	0.9973	0.9641	0.7962	0.0304	0.0025	0.0013	57.3147	56.2482	53.5180	47.4984	32.9876	23.5958	14.8286	1.7980	1.7321	0.9195	0.2581	0.0441	0.0132	0.0099	7
28	0.75	0.1	1	0.9991	0.9771	0.4458	0.0513	0.0048	0.0000	0.0000	29.4926	25.0227	19.6581	17.5535	14.4879	10.8089	7.9617	0.1542	0.1436	0.0239	0.0142	0.0093	0.0047	0.0031	100
28	0.75	0.1	2	0.9955	0.9822	0.8013	0.1514	0.0084	0.0000	0.0000	29.3845	26.3193	23.1304	21.0756	17.4369	13.4968	11.2900	0.2807	0.2639	0.0574	0.0219	0.0122	0.0054	0.0030	94
28	0.75	1	0	0.9987	0.9973	0.9884	0.9506	0.8844	0.6479	0.3839	56.1316	55.8263	54.9584	53.8700	51.9468	43.5205	37.1811	2.9269	2.8904	2.8232	2.7626	2.7163	2.2495	1.7723	0
28	0.75	1	1	0.9900	0.9733	0.9351	0.7573	0.4108	0.2261	0.1015	18.1312	17.8523	17.2240	16.6611	16.0575	15.4479	15.0040	0.6083	0.5920	0.5735	0.5506	0.5258	0.4986	0.4940	0
28	0.75	1	2	0.9889	0.9870	0.9466	0.8259	0.5783	0.2263	0.0856	24.3625	23.7569	22.5867	21.9916	20.9816	18.8801	17.6295	0.8714	0.8539	0.8322	0.8077	0.7698	0.6688	0.6106	0
28	0.75	10	0	0.9711	0.9534	0.9362	0.9114	0.8794	0.8305	0.8130	51.3227	51.1751	50.5508	49.8993	48.9922	47.7378	47.4307	11.2240	11.2042	11.1490	11.1253	11.1007	11.0615	10.9966	0
28	0.75	10	1	0.8822	0.8336	0.7696	0.7022	0.6225	0.4943	0.4499	15.7382	15.6862	15.4997	15.3991	15.2451	15.0691	14.9147	9.4886	9.4372	9.3950	9.3696	9.3409	9.3020	9.2769	0
28	0.75	10	2	0.9165	0.9080	0.8520	0.7762	0.7175	0.6510	0.5493	21.1632	21.0951	20.6629	20.2587	19.8831	19.5444	18.9274	9.3387	9.3205	9.2721	9.2335	9.2113	9.1475	9.1165	0
29	0.25	0.1	0	0.0721	0.0179	0.0012	0.0004	0.0002	0.0000	0.0000	23.7906	21.5978	17.8095	15.1948	13.2769	10.4130	8.1894	0.1201	0.1102	0.0955	0.0810	0.0658	0.0547	0.0510	0
29	0.25	0.1	1	0.0134	0.0067	0.0007	0.0003	0.0000	0.0000	0.0000	25.1564	21.2871	15.9915	13.6933	11.8553	10.2363	6.4258	0.1154	0.1084	0.0912	0.0779	0.0646	0.0504	0.0455	3
29	0.25	0.1	2	0.0602	0.0104	0.0012	0.0004	0.0002	0.0000	0.0000	20.3034	18.8736	15.8929	13.8865	12.3981	9.6533	6.0508	0.1145	0.1071	0.0900	0.0755	0.0663	0.0526	0.0431	3
29	0.25	1	0	0.0323	0.0122	0.0041	0.0006	0.0002	0.0000	0.0000	18.1794	17.8405	16.1794	15.6292	14.8850	14.1279	13.7686	1.1274	1.1220	1.0952	1.0697	1.0508	1.0277	1.0141	0
29	0.25	1	1	0.0140	0.0109	0.0016	0.0003	0.0001	0.0000	0.0000	16.3412	15.7536	14.6630	14.0561	13.3194	12.6070	12.0952	1.1109	1.0968	1.0743	1.0553	1.0371	1.0001	0.9739	0
29	0.25	1	2	0.0139	0.0071	0.0030	0.0008	0.0001	0.0000	0.0000	15.3456	15.0039	14.1967	13.6381	13.2043	12.5514	11.8767	1.0911	1.0788	1.0495	1.0267	1.0071	0.9767	0.9536	0
29	0.25	10	0	0.0224	0.0085	0.0052	0.0032	0.0020	0.0013	0.0009	17.7869	17.6346	17.2129	16.8976	16.5439	16.2838	16.1965	10.4587	10.4505	10.4102	10.3716	10.3324	10.2989	10.2731	0
29	0.25	10	1	0.0072	0.0071	0.0038	0.0024	0.0013	0.0005	0.0002	13.6758	13.6189	13.3783	13.1875	12.9678	12.7341	12.6068	10.5471	10.5210	10.4729	10.4350	10.3981	10.3646	10.3287	0
29	0.25	10	2	0.0082	0.0055	0.0036	0.0023	0.0014	0.0006	0.0005	13.9075	13.5590	13.3174	13.1385	12.9536	12.7124	12.5305	10.4119	10.3841	10.3480	10.3174	10.2874	10.2351	10.2118	0
29	0.5	0.1	0	0.6762	0.5780	0.0239	0.0023	0.0007	0.0000	0.0000	41.3728	38.9015	21.6656	19.6385	17.8301	15.3959	14.0820	0.3353	0.1806	0.0985	0.0855	0.0720	0.0582	0.0557	9
29	0.5	0.1	1	0.5105	0.0908	0.0132	0.0013	0.0003	0.0000	0.0000	19.6348	18.8838	16.9969	15.5068	13.5582	11.4493	10.2971	0.1318	0.0909	0.0777	0.0651	0.0573	0.0447	0.0406	89
29	0.5	0.1	2	0.6693	0.1499	0.0053	0.0009	0.0002	0.0000	0.0000	21.3464	19.3759	17.5223	16.0130	14.1496	12.7428	11.6017	0.1396	0.0930	0.0785	0.0661	0.0573	0.0486	0.0425	87
29	0.5	1	0	0.9004	0.5998	0.1588	0.0495	0.0203	0.0070	0.0039	49.9166	39.5540	25.6422	23.1244	21.4834	19.8433	18.2539	2.2893	1.6757	1.2166	1.1419	1.0806	1.0270	0.9898	0
29	0.5	1	1	0.3837	0.3112	0.0343	0.0106	0.0039	0.0011	0.0006	16.5594	16.1963	15.5442	15.0907	14.7998	14.1760	14.0678	0.9671	0.9499	0.9192	0.8961	0.8847	0.8593	0.8423	0
29	0.5	1	2	0.4377	0.2555	0.0595	0.0147	0.0058	0.0015	0.0003	18.7515	17.5383	15.9794	15.4529	14.9094	14.2084	14.0852	1.0361	0.9763	0.9079	0.8832	0.8668	0.8280	0.8204	0
29	0.5	10	0	0.4396	0.3155	0.2048	0.1443	0.1127	0.0738	0.0620	36.4632	33.4312	30.8481	29.2866	28.6497	27.5763	27.4305	11.0592	10.9301	10.7953	10.7465	10.6912	10.6250	10.5922	0
29	0.5	10	1	0.1579	0.1325	0.0814	0.0608	0.0408	0.0231	0.0175	14.6976	14.5524	14.3451	14.1974	14.0873	13.9313	13.8735	10.5620	10.5301	10.4713	10.4486	10.4204	10.3878	10.3399	0
29	0.5	10	2	0.2601	0.2127	0.1000	0.0776	0.0583	0.0368	0.0298	16.9927	16.6787	16.2240	16.0701	15.8885	15.6729	15.6062	10.2741	10.2624	10.2103	10.1882	10.1476	10.1085	10.0738	0
29	0.75	0.1	0	0.9993	0.9975	0.9666	0.8074	0.0413	0.0034	0.0013	56.5512	55.9688	53.5808	48.7372	31.4813	23.1977	19.9584	1.8035	1.7238	0.9658	0.2685	0.0439	0.0122	0.0093	7
29	0.75	0.1	1	0.9992	0.9770	0.4464	0.0512	0.0053	0.0000	0.0000	25.5820	22.9358	18.6970	16.0193	14.0594	10.2508	6.7396	0.1451	0.1321	0.0232	0.0136	0.0083	0.0037	0.0027	100
29	0.75	0.1	2	0.9954	0.9842	0.8002	0.1556	0.0085	0.0000	0.0000	29.9195	25.8146	23.1509	20.3701	16.9508	12.9988	6.7196	0.2687	0.2555	0.0573	0.0204	0.0116	0.0049	0.0029	94
29	0.75	1	0	0.9988	0.9976	0.9893	0.9542	0.8929	0.6673	0.4030	55.8093	55.4697	54.7425	53.8771	52.2150	45.8642	38.2123	2.9145	2.8830	2.8217	2.7636	2.7188	2.2919	1.8066	0
29	0.75	1	1	0.9899	0.9713	0.9355	0.7566	0.4174	0.2261	0.1022	18.0231	17.8054	17.0263	16.3054	15.9764	15.3287	14.8792	0.5896	0.5761	0.5546	0.5334	0.5118	0.4886	0.4810	0
29	0.75	1	2	0.9894	0.9873	0.9472	0.8290	0.5816	0.2329	0.0875	23.7623	23.3410	22.7027	21.9751	20.3801	18.7076	17.9361	0.8553	0.8481	0.8219	0.8004	0.7541	0.6526	0.5985	0
29	0.75	10	0	0.9729	0.9564	0.9398	0.9166	0.8857	0.8394	0.8219	51.4599	51.2520	50.5791	50.0107	49.0049	47.5463	47.1413	11.2416	11.2093	11.1594	11.1267	11.0895	11.0460	11.0126	0
29	0.75	10	1	0.8826	0.8343	0.7706	0.7037	0.6219	0.4969	0.4509	15.7539	15.6142	15.4429	15.2801	15.1395	14.9644	14.8999	9.4760	9.4459	9.3952	9.3687	9.3420	9.2938	9.2873	0
29	0.75	10	2	0.9182	0.9095	0.8544	0.7795	0.7210	0.6560	0.5541	21.1172	21.0564	20.5703	20.2152	19.8166	19.5178	18.8647	9.3523	9.3212	9.2747	9.2375	9.2075	9.1425	9.1241	0
30	0.25	0.1	0	0.0728	0.0175	0.0012	0.0004	0.0002	0.0000	0.0000	26.3828	23.1148	18.5934	15.1250	13.3897	10.8606	8.0268	0.1204	0.1070	0.0948	0.0809	0.0653	0.0543	0.0493	0
30	0.25	0.1	1	0.0153	0.0072	0.0007	0.0003	0.0000	0.0000	0.0000	23.8016	19.9042	16.4047	14.9911	11.6412	9.1426	8.1144	0.1142	0.1072	0.0900	0.0763	0.0647	0.0492	0.0452	3
30	0.25	0.1	2	0.0630	0.0098	0.0013	0.0005	0.0002	0.0000	0.0000	24.6127	19.4982	16.4537	13.7288	11.1513	7.9156	6.2941	0.1147	0.1070	0.0881	0.0749	0.0654	0.0524	0.0433	3
30	0.25	1	0	0.0328	0.0122	0.0042	0.0007	0.0002	0.0000	0.0000	18.1660	17.3650	16.2405	15.7203	15.0135	14.3500	14.1520	1.1294	1.1192	1.0916	1.0681	1.0491	1.0263	1.0074	0
30	0.25	1	1	0.0147	0.0104	0.0016	0.0003	0.0001	0.0000	0.0000	15.7599	15.4377	14.5857	13.9962	13.2490	12.4209	12.3023	1.1136	1.0948	1.0697	1.0518	1.0326	0.9945	0.9779	0
30	0.25	1	2	0.0143	0.0075	0.0031	0.0008	0.0001	0.0000	0.0000	15.4068	15.0864	14.2239	13.6877	13.1768	12.3287	11.6531	1.0860	1.0737	1.0462	1.0201	1.0037	0.9730	0.9521	0
30	0.25	10	0	0.0230	0.0088	0.0053	0.0033	0.0021	0.0013	0.0010	17.8233	17.6228	17.1224	16.8671	16.6001	16.2155	16.0933	10.4567	10.4523	10.3979	10.3671	10.3387	10.2898	10.2807	0
30	0.25	10	1	0.0073	0.0072	0.0038	0.0023	0.0013	0.0005	0.0002	13.6633	13.5397	13.2380	13.0869	12.8649	12.5429	12.3907	10.5319	10.5081	10.4749	10.4401	10.3969	10.3531	10.3430	0
30	0.25	10	2	0.0081	0.0055	0.0035	0.0023	0.0014	0.0006	0.0005	13.6319	13.4460	13.1963	13.0502	12.8380	12.6186	12.4328	10.4006	10.3674	10.3369	10.3119	10.2880	10.2445	10.1963	0
30	0.5	0.1	0	0.6921	0.5902	0.0257	0.0024	0.0007	0.0000	0.0000	46.1771	38.1047	22.4276	20.0156	17.4289	13.7230	12.7902	0.3435	0.1853	0.0977	0.0850	0.0709	0.0564	0.0550	9
30	0.5	0.1	1	0.5131	0.0910	0.0128	0.0014	0.0003	0.0000	0.0000	21.3287	19.1953	17.3277	15.2381	13.8742	11.6545	10.6020	0.1296	0.0888	0.0759	0.0631	0.0555	0.0444	0.0380	89
30	0.5	0.1	2	0.6663	0.1518	0.0059	0.0008	0.0003	0.0000	0.0000	22.4615	20.6448	17.0013	15.1139	13.8129	11.8391	10.1849	0.1365	0.0934	0.0774	0.0652	0.0565	0.0476	0.0405	87
30	0.5	1	0	0.9054	0.6150	0.1664	0.0519	0.0210	0.0076	0.0043	52.1667	39.7284	26.9734	23.3157	21.5740	19.9722	18.9368	2.2964	1.6970	1.2191	1.1428	1.0809	1.0235	0.9894	0
30	0.5	1	1	0.3806	0.3090	0.0348	0.0107	0.0037	0.0011	0.0006	16.2730	16.0837	15.4239	14.8906	14.6060	13.9913	13.8256	0.9597	0.9400	0.9156	0.8901	0.8762	0.8500	0.8373	0
30	0.5	1	2	0.4446	0.2592	0.0605	0.0145	0.0059	0.0014	0.0003	18.5813	17.4952	16.0365	15.3830	14.8357	14.1890	14.0518	1.0251	0.9738	0.9009	0.8772	0.8596	0.8293	0.8080	0
30	0.5	10	0	0.4504	0.3249	0.2115	0.1486	0.1168	0.0765	0.0643	36.5952	33.4106	31.0892	29.4670	28.7177	27.5846	27.2960	11.0537	10.9669	10.8137	10.7465	10.6946	10.6300	10.5999	0
30	0.5	10	1	0.1576	0.1325	0.0812	0.0607	0.0408	0.0231	0.0175	14.5533	14.4694	14.2245	14.0911	13.9266	13.7795	13.6484	10.5330	10.5109	10.4647	10.4392	10.4166	10.3725	10.3433	0
30	0.5	10	2	0.2629	0.2146	0.1012	0.0786	0.0589	0.0375	0.0298	16.7759	16.5679	16.1613	15.9319	15.7698	15.6255	15.4897	10.2777	10.2499	10.2030	10.1758	10.1503	10.1143	10.0870	0
30	0.75	0.1	0	0.9995	0.9976	0.9692	0.8181	0.0506	0.0026	0.0014	57.0615	56.0271	53.0292	49.1576	31.6489	24.7748	17.8246	1.7921	1.7238	1.0135	0.2848	0.0423	0.0118	0.0089	7
30	0.75	0.1	1	0.9994	0.9763	0.4479	0.0489	0.0053	0.0000	0.0000	33.4000	23.2173	18.5157	15.9011	13.4024	8.4153	5.4961	0.1352	0.1225	0.0226	0.0125	0.0080	0.0035	0.0024	100
30	0.75	0.1	2	0.9955	0.9858	0.8060	0.1582	0.0090	0.0000	0.0000	27.8612	26.2200	22.6899	20.5221	16.5021	11.5368	8.0655	0.2592	0.2508	0.0535	0.0196	0.0102	0.0049	0.0027	94
30	0.75	1	0	0.9990	0.9978	0.9901	0.9574	0.9003	0.6837	0.4232	56.3670	55.6648	54.8282	54.0600	52.1174	45.8194	38.3570	2.9134	2.8850	2.8235	2.7630	2.7208	2.3264	1.8452	0
30	0.75	1	1	0.9898	0.9710	0.9369	0.7580	0.4178	0.2289	0.1013	18.2612	17.7619	17.0048	16.4318	15.9450	14.9969	14.7398	0.5672	0.5597	0.5427	0.5199	0.4983	0.4780	0.4629	0
30	0.75	1	2	0.9900	0.9876	0.9474	0.8314	0.5872	0.2388	0.0907	23.3968	22.9366	22.5121	21.8203	20.4420	18.5299	18.1153	0.8409	0.8336	0.8098	0.7876	0.7430	0.6468	0.5881	0
30	0.75	10	0	0.9743	0.9594	0.9434	0.9211	0.8914	0.8476	0.8303	51.6715	51.2711	50.6316	50.0083	49.2150	47.9431	47.4773	11.2246	11.2050	11.1553	11.1276	11.0985	11.0546	11.0136	0
30	0.75	10	1	0.8831	0.8351	0.7714	0.7046	0.6228	0.4990	0.4523	15.5828	15.4791	15.3240	15.2325	15.1219	14.9277	14.8318	9.4784	9.4493	9.3973	9.3666	9.3423	9.3004	9.2824	0
30	0.75	10	2	0.9194	0.9112	0.8569	0.7819	0.7248	0.6604	0.5581	21.0929	20.9387	20.5495	20.1860	19.8123	19.4143	19.1867	9.3399	9.3182	9.2737	9.2412	9.2002	9.1354	9.1132	0
31	0.25	0.1	0	0.0698	0.0175	0.0012	0.0005	0.0002	0.0000	0.0000	25.7855	23.6775	17.9581	16.0134	13.6296	11.3895	10.0438	0.1180	0.1062	0.0945	0.0802	0.0646	0.0538	0.0490	0
31	0.25	0.1	1	0.0182	0.0069	0.0008	0.0004	0.0000	0.0000	0.0000	23.4548	20.4105	16.2943	14.3324	12.0341	9.7998	8.2333	0.1103	0.1062	0.0898	0.0754	0.0624	0.0492	0.0445	3
31	0.25	0.1	2	0.0635	0.0100	0.0011	0.0005	0.0002	0.0000	0.0000	21.0745	18.0661	14.9569	13.2840	11.9736	7.7680	7.0905	0.1154	0.1049	0.0875	0.0747	0.0650	0.0502	0.0434	3
31	0.25	1	0	0.0342	0.0123	0.0042	0.0007	0.0002	0.0001	0.0000	17.8753	16.8774	15.9781	15.3881	14.8311	14.0466	13.3461	1.1324	1.1177	1.0891	1.0682	1.0453	1.0185	1.0060	0
31	0.25	1	1	0.0154	0.0099	0.0017	0.0003	0.0001	0.0000	0.0000	15.8077	15.1729	14.2603	13.7542	13.0427	12.4661	11.6562	1.1007	1.0916	1.0692	1.0480	1.0258	0.9905	0.9791	0
31	0.25	1	2	0.0150	0.0077	0.0030	0.0008	0.0001	0.0000	0.0000	15.2271	15.0201	14.1562	13.5799	12.9462	11.8884	10.9545	1.0750	1.0668	1.0456	1.0208	1.0008	0.9715	0.9453	0
31	0.25	10	0	0.0233	0.0091	0.0054	0.0034	0.0022	0.0014	0.0010	17.6477	17.4718	17.0835	16.8247	16.5557	16.1950	15.9497	10.4650	10.4419	10.3870	10.3612	10.3332	10.2844	10.2673	0
31	0.25	10	1	0.0074	0.0072	0.0038	0.0023	0.0014	0.0005	0.0003	13.7059	13.4950	13.1232	12.9264	12.7782	12.5210	12.4289	10.5329	10.5037	10.4714	10.4417	10.4012	10.3588	10.3326	0
31	0.25	10	2	0.0083	0.0054	0.0035	0.0024	0.0015	0.0007	0.0004	13.6670	13.5465	13.2281	13.0401	12.8113	12.4717	12.2935	10.4110	10.3632	10.3352	10.2997	10.2774	10.2429	10.1902	0
31	0.5	0.1	0	0.7025	0.6050	0.0259	0.0029	0.0006	0.0002	0.0000	44.9434	35.9331	21.9467	19.1083	16.8305	14.4363	11.9543	0.3513	0.1863	0.0973	0.0828	0.0699	0.0573	0.0544	9
31	0.5	0.1	1	0.5190	0.0929	0.0122	0.0015	0.0003	0.0000	0.0000	20.9020	18.9627	16.6276	15.3096	13.4764	11.2664	10.5543	0.1250	0.0865	0.0742	0.0607	0.0539	0.0431	0.0386	89
31	0.5	0.1	2	0.6703	0.1596	0.0064	0.0009	0.0003	0.0000	0.0000	23.1759	19.9601	16.5697	15.0205	13.7455	11.5483	10.7675	0.1359	0.0913	0.0745	0.0627	0.0549	0.0457	0.0404	87
31	0.5	1	0	0.9114	0.6313	0.1739	0.0542	0.0217	0.0081	0.0046	49.9656	40.6013	26.6409	23.1149	21.7551	19.4812	18.8356	2.2954	1.7231	1.2241	1.1501	1.0799	1.0147	0.9886	0
31	0.5	1	1	0.3795	0.3088	0.0346	0.0104	0.0035	0.0011	0.0004	16.6846	15.9842	15.3927	14.9593	14.4497	13.9493	13.6615	0.9522	0.9328	0.9099	0.8869	0.8677	0.8449	0.8322	0
31	0.5	1	2	0.4497	0.2617	0.0626	0.0145	0.0058	0.0013	0.0002	18.8713	17.0714	15.9528	15.4150	14.8252	14.3136	13.9507	1.0119	0.9598	0.8954	0.8717	0.8562	0.8201	0.8028	0
31	0.5	10	0	0.4607	0.3347	0.2184	0.1536	0.1211	0.0794	0.0672	37.5165	34.1362	31.3692	29.7352	28.8196	27.8857	27.5804	11.0470	10.9969	10.8146	10.7490	10.7015	10.6325	10.6114	0
31	0.5	10	1	0.1572	0.1332	0.0816	0.0612	0.0409	0.0232	0.0175	14.3839	14.2800	14.1423	14.0402	13.8616	13.7046	13.6372	10.5151	10.5061	10.4635	10.4324	10.4085	10.3627	10.3305	0
31	0.5	10	2	0.2646	0.2173	0.1020	0.0792	0.0591	0.0380	0.0302	16.7326	16.3901	16.0046	15.8116	15.6647	15.5095	15.3059	10.2982	10.2435	10.1959	10.1743	10.1393	10.1011	10.0816	0
31	0.75	0.1	0	0.9995	0.9977	0.9718	0.8272	0.0561	0.0024	0.0000	57.5189	55.9327	53.5100	49.1893	31.7141	23.9406	19.2639	1.7726	1.7181	1.0476	0.3061	0.0420	0.0112	0.0083	7
31	0.75	0.1	1	0.9998	0.9743	0.4557	0.0491	0.0046	0.0000	0.0000	28.6190	23.1887	18.3587	16.2791	13.9802	9.9717	8.1296	0.1261	0.1162	0.0210	0.0121	0.0074	0.0032	0.0021	100
31	0.75	0.1	2	0.9962	0.9872	0.8055	0.1617	0.0111	0.0000	0.0000	27.9005	25.3148	23.1256	19.6069	15.2009	11.9315	9.5238	0.2501	0.2426	0.0511	0.0192	0.0092	0.0046	0.0025	94
31	0.75	1	0	0.9991	0.9981	0.9910	0.9603	0.9073	0.7002	0.4435	56.7527	55.8352	55.0176	54.0795	52.3713	46.7088	39.7047	2.9126	2.8787	2.8310	2.7600	2.7176	2.3650	1.8729	0
31	0.75	1	1	0.9901	0.9716	0.9375	0.7583	0.4183	0.2345	0.0999	18.0077	17.5314	16.7589	16.3052	15.6100	14.9064	14.6341	0.5496	0.5467	0.5270	0.5061	0.4867	0.4659	0.4526	0
31	0.75	1	2	0.9904	0.9877	0.9496	0.8352	0.5962	0.2427	0.0924	23.4297	23.2610	22.3776	21.7774	20.7433	18.4041	16.8556	0.8320	0.8216	0.7999	0.7795	0.7332	0.6429	0.5697	0
31	0.75	10	0	0.9757	0.9619	0.9464	0.9257	0.8969	0.8549	0.8385	51.6619	51.2637	50.7490	50.1918	49.2864	48.1883	47.3883	11.2243	11.2070	11.1517	11.1254	11.0958	11.0461	11.0192	0
31	0.75	10	1	0.8842	0.8363	0.7722	0.7054	0.6232	0.5009	0.4528	15.5354	15.4382	15.2410	15.1042	14.9463	14.7270	14.6877	9.4478	9.4315	9.3933	9.3579	9.3302	9.2939	9.2847	0
31	0.75	10	2	0.9205	0.9132	0.8587	0.7844	0.7293	0.6658	0.5629	20.8543	20.7633	20.4877	20.1198	19.7586	19.3953	19.0681	9.3337	9.3146	9.2671	9.2340	9.1970	9.1574	9.1190	0
32	0.25	0.1	0	0.0686	0.0167	0.0013	0.0005	0.0003	0.0000	0.0000	25.7857	21.4219	17.6316	15.5484	13.2895	10.1572	8.6590	0.1201	0.1051	0.0933	0.0788	0.0644	0.0520	0.0480	0
32	0.25	0.1	1	0.0184	0.0068	0.0009	0.0003	0.0000	0.0000	0.0000	21.6324	19.2559	16.1012	14.2434	11.8389	8.6384	8.0603	0.1077	0.1023	0.0880	0.0757	0.0618	0.0495	0.0427	3
32	0.25	0.1	2	0.0665	0.0112	0.0010	0.0005	0.0003	0.0000	0.0000	27.4381	19.7993	16.3494	13.3918	10.8857	8.4936	8.0644	0.1114	0.1036	0.0860	0.0742	0.0624	0.0482	0.0452	3
32	0.25	1	0	0.0349	0.0121	0.0045	0.0009	0.0002	0.0001	0.0000	17.2556	16.9365	15.9634	15.4749	14.7843	13.5104	13.3649	1.1380	1.1152	1.0900	1.0637	1.0461	1.0176	1.0002	0
32	0.25	1	1	0.0160	0.0097	0.0018	0.0003	0.0001	0.0000	0.0000	15.5209	15.2580	14.3542	13.4730	12.9912	12.2586	11.6863	1.1002	1.0897	1.0680	1.0441	1.0251	0.9881	0.9769	0
32	0.25	1	2	0.0149	0.0076	0.0031	0.0008	0.0001	0.0000	0.0000	15.2161	14.5997	14.0095	13.3879	12.7964	12.0744	11.8248	1.0726	1.0617	1.0407	1.0188	0.9991	0.9651	0.9460	0
