P_SWITCH_YEAR,P_PFPR,P_TACT,FREQ_580Y_2032,PFPR_2032,TFR_10Y,Run
2027,0.001,ASMQ_PPQ,0.024,0.000056,0.089130907,run20
2027,0.001,ASMQ_PPQ,0.806391,0.0007025,0.218016177,run21
2027,0.001,ASMQ_PPQ,0.025641,0.0000675,0.079687917,run22
2027,0.001,ASMQ_PPQ,0.179039,0.0002,0.077910114,run23
2027,0.001,ASMQ_PPQ,0.0495868,0.000149,0.06934943,run24
2027,0.001,ASMQ_PPQ,0.146341,0.0000525,0.071855463,run25
2027,0.001,ASMQ_PPQ,0.153846,0.0000695,0.071967015,run26
2027,0.001,ASMQ_PPQ,0.224242,0.000072,0.066235889,run27
2027,0.001,ASMQ_PPQ,0.0186335,0.0000605,0.07571912,run28
2027,0.001,ASMQ_PPQ,0.0342466,0.0000645,0.081788558,run29
2027,0.001,ASMQ_PPQ,0.397933,0.0001635,0.083701418,run3
2027,0.001,ASMQ_PPQ,0.14094,0.000066,0.078648215,run30
2027,0.001,ASMQ_PPQ,0.809278,0.0000885,0.098869143,run31
2027,0.001,ASMQ_PPQ,0.025,0.0000345,0.079030146,run32
2027,0.001,ASMQ_PPQ,0.0126582,0.0000325,0.06955735,run33
2027,0.001,ASMQ_PPQ,0.447191,0.000192,0.104390424,run34
2027,0.001,ASMQ_PPQ,0.0633803,0.0000625,0.067399643,run35
2027,0.001,ASMQ_PPQ,0.0106667,0.0001555,0.085750615,run36
2027,0.001,ASMQ_PPQ,0.0350877,0.0000535,0.07249373,run37
2027,0.001,ASMQ_PPQ,0.235294,0.0001035,0.077035308,run38
2027,0.001,ASMQ_PPQ,0.369565,0.000039,0.067545632,run39
2027,0.001,ASMQ_PPQ,0.163043,0.0000375,0.075251137,run4
2027,0.001,ASMQ_PPQ,0.0387597,0.0000595,0.068173727,run40
2027,0.001,ASMQ_PPQ,0.0402145,0.0001585,0.0821172,run41
2027,0.001,ASMQ_PPQ,0.0969697,0.0000705,0.066283058,run42
2027,0.001,ASMQ_PPQ,0.126722,0.0001555,0.067869107,run43
2027,0.001,ASMQ_PPQ,0.270548,0.000251,0.114061819,run44
2027,0.001,ASMQ_PPQ,0.0101626,0.0002155,0.074917654,run45
2027,0.001,ASMQ_PPQ,0.842105,0.000008,0.063267204,run46
2027,0.001,ASMQ_PPQ,0.00925926,0.000047,0.086306443,run47
2027,0.001,ASMQ_PPQ,0.454148,0.0001035,0.080929056,run48
2027,0.001,ASMQ_PPQ,0.218182,0.0000965,0.077789943,run49
2027,0.001,ASMQ_PPQ,0.455621,0.0000745,0.063532887,run5
2027,0.001,ASMQ_PPQ,0.203252,0.000106,0.072108411,run50
2027,0.001,ASMQ_PPQ,0.253247,0.0000635,0.058726716,run51
2027,0.001,ASMQ_PPQ,0.364865,0.000035,0.077823868,run52
2027,0.001,ASMQ_PPQ,0.811966,0.0002105,0.133432623,run53
2027,0.001,ASMQ_PPQ,0.153509,0.0000975,0.066474597,run54
2027,0.001,ASMQ_PPQ,0.0793651,0.000054,0.069337842,run55
2027,0.001,ASMQ_PPQ,0.0685484,0.0001075,0.072269924,run56
2027,0.001,ASMQ_PPQ,0.697674,0.000035,0.082511667,run57
2027,0.001,ASMQ_PPQ,0.364929,0.000097,0.124690864,run58
2027,0.001,ASMQ_PPQ,0.338462,0.0001065,0.07656459,run59
2027,0.001,ASMQ_PPQ,0.287611,0.000099,0.067956159,run6
2027,0.001,ASMQ_PPQ,0.0480769,0.0000485,0.082758549,run60
2027,0.001,ASMQ_PPQ,0.226316,0.0000835,0.070156541,run61
2027,0.001,ASMQ_PPQ,0.658363,0.0002375,0.119676642,run62
2027,0.001,ASMQ_PPQ,0.0471204,0.0000745,0.079001408,run63
2027,0.001,ASMQ_PPQ,0.220588,0.000088,0.076673778,run64
2027,0.001,ASMQ_PPQ,0.367946,0.000186,0.084432819,run65
2027,0.001,ASMQ_PPQ,0.0410959,0.0000645,0.065144701,run66
2027,0.001,ASMQ_PPQ,0.2,0.000065,0.078279464,run67
2027,0.001,ASMQ_PPQ,0,0.000072,0.069743856,run68
2027,0.001,ASMQ_PPQ,0.561404,0.000024,0.067765049,run69
2027,0.001,ASMQ_PPQ,0.123077,0.0000805,0.075990192,run7
2027,0.001,ASMQ_PPQ,0.622166,0.0001695,0.087612017,run70
2027,0.001,ASMQ_PPQ,0.13986,0.0000635,0.09271417,run71
2027,0.001,ASMQ_PPQ,0.142857,0.0000645,0.074539471,run72
2027,0.001,ASMQ_PPQ,0.00869565,0.000048,0.076554508,run73
2027,0.001,ASMQ_PPQ,0.685437,0.0002215,0.143640624,run74
2027,0.001,ASMQ_PPQ,0.350365,0.0001185,0.089200347,run75
2027,0.001,ASMQ_PPQ,0.00996678,0.000128,0.062766974,run76
2027,0.001,ASMQ_PPQ,0.125,0.000026,0.07160634,run77
2027,0.001,ASMQ_PPQ,0.00677966,0.000125,0.07388936,run78
2027,0.001,ASMQ_PPQ,0.497268,0.000074,0.061476976,run79
2027,0.001,ASMQ_PPQ,0.0606061,0.000028,0.054390574,run8
2027,0.001,ASMQ_PPQ,0.19697,0.000029,0.063792938,run80
2027,0.001,ASMQ_PPQ,0.00714286,0.000118,0.068871706,run81
2027,0.001,ASMQ_PPQ,0.0555556,0.0001215,0.068247924,run82
2027,0.001,ASMQ_PPQ,0.00925926,0.0000975,0.068373167,run83
2027,0.001,ASMQ_PPQ,0.940551,0.0019845,0.288285857,run84
2027,0.001,ASMQ_PPQ,0.258475,0.000106,0.076770803,run85
2027,0.001,ASMQ_PPQ,0.889474,0.001328,0.214525553,run86
2027,0.001,ASMQ_PPQ,0.578125,0.0000295,0.067602903,run87
2027,0.001,ASMQ_PPQ,0.226994,0.0001415,0.07505292,run88
2027,0.001,ASMQ_PPQ,0.327801,0.000097,0.071336181,run89
2027,0.001,ASMQ_PPQ,0.0570571,0.000144,0.084485619,run9
2027,0.001,ASMQ_PPQ,0.271889,0.0000935,0.078854669,run90
2027,0.001,ASMQ_PPQ,0.0927835,0.000091,0.061172358,run91
2027,0.001,ASMQ_PPQ,0.3,0.0000495,0.0623806,run92
2027,0.001,ASMQ_PPQ,0.201646,0.0002105,0.066226789,run93
2027,0.001,ASMQ_PPQ,0.0802469,0.0000765,0.085443659,run94
2027,0.001,ASMQ_PPQ,0.255639,0.000062,0.078143969,run95
2027,0.001,ASMQ_PPQ,0.0404412,0.0001175,0.065433907,run96
2027,0.001,ASMQ_PPQ,0.00666667,0.0000695,0.078450432,run97
2027,0.001,ASMQ_PPQ,0.566553,0.000118,0.108454937,run98
2027,0.001,ASMQ_PPQ,0.42813,0.0002725,0.115419756,run99
2022,0.01,ASMQ_PPQ,0.274499,0.0015355,0.066441272,run1
2022,0.01,ASMQ_PPQ,0.244798,0.0014695,0.072963415,run10
2022,0.01,ASMQ_PPQ,0.0552972,0.0008275,0.063278422,run100
2022,0.01,ASMQ_PPQ,0.0938889,0.0007805,0.067203328,run11
2022,0.01,ASMQ_PPQ,0.323485,0.0016725,0.088684976,run12
2022,0.01,ASMQ_PPQ,0.158768,0.0015155,0.069359206,run13
2022,0.01,ASMQ_PPQ,0.08967,0.001182,0.067762922,run14
2022,0.01,ASMQ_PPQ,0.106879,0.001109,0.066727489,run15
2022,0.01,ASMQ_PPQ,0.103493,0.001317,0.067555243,run16
2022,0.01,ASMQ_PPQ,0.145635,0.000941,0.065071722,run17
2022,0.01,ASMQ_PPQ,0.0360861,0.001247,0.065977138,run18
2022,0.01,ASMQ_PPQ,0.201288,0.001058,0.066749843,run19
2022,0.01,ASMQ_PPQ,0.112352,0.0015355,0.067282331,run2
2022,0.01,ASMQ_PPQ,0.112202,0.0012085,0.067262928,run20
2022,0.01,ASMQ_PPQ,0.130157,0.0008705,0.062842144,run21
2022,0.01,ASMQ_PPQ,0.254668,0.0013285,0.08459669,run22
2022,0.01,ASMQ_PPQ,0.175435,0.00114,0.066763398,run23
2022,0.01,ASMQ_PPQ,0.298947,0.0009955,0.06669713,run24
2022,0.01,ASMQ_PPQ,0.0838554,0.0008755,0.06665098,run25
2022,0.01,ASMQ_PPQ,0.29085,0.001257,0.084105627,run26
2022,0.01,ASMQ_PPQ,0.133643,0.000922,0.065925637,run27
2022,0.01,ASMQ_PPQ,0.151215,0.0010385,0.069286998,run28
2022,0.01,ASMQ_PPQ,0.119143,0.0011655,0.063783302,run29
2022,0.01,ASMQ_PPQ,0.218015,0.0013375,0.073619452,run3
2022,0.01,ASMQ_PPQ,0.139352,0.000889,0.065364075,run30
2022,0.01,ASMQ_PPQ,0.277801,0.0010395,0.063994587,run31
2022,0.01,ASMQ_PPQ,0.198785,0.000968,0.074888493,run32
2022,0.01,ASMQ_PPQ,0.124051,0.0014645,0.069597724,run33
2022,0.01,ASMQ_PPQ,0.104496,0.0010305,0.066448708,run34
2022,0.01,ASMQ_PPQ,0.0871857,0.001062,0.064360273,run35
2022,0.01,ASMQ_PPQ,0.306389,0.00121,0.077190777,run36
2022,0.01,ASMQ_PPQ,0.281276,0.0015155,0.077777062,run37
2022,0.01,ASMQ_PPQ,0.2224,0.0013275,0.072880738,run38
2022,0.01,ASMQ_PPQ,0.0793103,0.0008715,0.067315534,run39
2022,0.01,ASMQ_PPQ,0.0687936,0.000864,0.064918184,run4
2022,0.01,ASMQ_PPQ,0.201123,0.0013545,0.068508415,run40
2022,0.01,ASMQ_PPQ,0.0864708,0.0014085,0.065327739,run41
2022,0.01,ASMQ_PPQ,0.11293,0.001042,0.068695549,run42
2022,0.01,ASMQ_PPQ,0.0768608,0.00105,0.064772101,run43
2022,0.01,ASMQ_PPQ,0.0849552,0.001345,0.06335368,run44
2022,0.01,ASMQ_PPQ,0.0633464,0.0009815,0.06520891,run45
2022,0.01,ASMQ_PPQ,0.067029,0.001162,0.068307026,run46
2022,0.01,ASMQ_PPQ,0.280421,0.000986,0.072882743,run47
2022,0.01,ASMQ_PPQ,0.103533,0.000879,0.062637645,run48
2022,0.01,ASMQ_PPQ,0.301056,0.001181,0.065381774,run49
2022,0.01,ASMQ_PPQ,0.21107,0.0010695,0.06676869,run5
2022,0.01,ASMQ_PPQ,0.0908231,0.000901,0.05902196,run50
2022,0.01,ASMQ_PPQ,0.0660823,0.001274,0.064119483,run51
2022,0.01,ASMQ_PPQ,0.147632,0.001237,0.065307569,run52
2022,0.01,ASMQ_PPQ,0.128561,0.0011465,0.07571051,run53
2022,0.01,ASMQ_PPQ,0.200561,0.000919,0.067586586,run54
2022,0.01,ASMQ_PPQ,0.157586,0.000741,0.062743692,run55
2022,0.01,ASMQ_PPQ,0.150551,0.0010195,0.063544015,run56
2022,0.01,ASMQ_PPQ,0.268992,0.0012095,0.078791719,run57
2022,0.01,ASMQ_PPQ,0.0312003,0.001315,0.067093846,run58
2022,0.01,ASMQ_PPQ,0.101527,0.001058,0.06375926,run59
2022,0.01,ASMQ_PPQ,0.141297,0.001271,0.067194926,run6
2022,0.01,ASMQ_PPQ,0.0939263,0.0012795,0.062082528,run60
2022,0.01,ASMQ_PPQ,0.127037,0.0011455,0.060870346,run61
2022,0.01,ASMQ_PPQ,0.49493,0.001503,0.100176996,run62
2022,0.01,ASMQ_PPQ,0.264092,0.001408,0.064411144,run63
2022,0.01,ASMQ_PPQ,0.329093,0.001407,0.071825632,run64
2022,0.01,ASMQ_PPQ,0.363768,0.001371,0.080578529,run65
2022,0.01,ASMQ_PPQ,0.2091,0.0012315,0.074784704,run66
2022,0.01,ASMQ_PPQ,0.0846906,0.0010525,0.067134681,run67
2022,0.01,ASMQ_PPQ,0.0736031,0.001118,0.06439614,run68
2022,0.01,ASMQ_PPQ,0.249633,0.00117,0.076283768,run69
2022,0.01,ASMQ_PPQ,0.259885,0.0009695,0.069061394,run7
2022,0.01,ASMQ_PPQ,0.549786,0.0018655,0.114992647,run70
2022,0.01,ASMQ_PPQ,0.161952,0.0011845,0.064112071,run71
2022,0.01,ASMQ_PPQ,0.264267,0.0011495,0.074333849,run72
2022,0.01,ASMQ_PPQ,0.18589,0.001446,0.070393812,run73
2022,0.01,ASMQ_PPQ,0.403456,0.001772,0.086996787,run74
2022,0.01,ASMQ_PPQ,0.302666,0.0011075,0.065034161,run75
2022,0.01,ASMQ_PPQ,0.298536,0.00096,0.065458393,run76
2022,0.01,ASMQ_PPQ,0.113861,0.000944,0.063219308,run77
2022,0.01,ASMQ_PPQ,0.399002,0.0012015,0.095280493,run78
2022,0.01,ASMQ_PPQ,0.104399,0.001195,0.064561998,run79
2022,0.01,ASMQ_PPQ,0.240754,0.001171,0.073582444,run8
2022,0.01,ASMQ_PPQ,0.10634,0.0009385,0.064290522,run80
2022,0.01,ASMQ_PPQ,0.201403,0.000863,0.064887358,run81
2022,0.01,ASMQ_PPQ,0.206739,0.001226,0.066736948,run82
2022,0.01,ASMQ_PPQ,0.125767,0.001088,0.065112379,run83
2022,0.01,ASMQ_PPQ,0.140505,0.001211,0.071408809,run84
2022,0.01,ASMQ_PPQ,0.181392,0.001205,0.067016707,run85
2022,0.01,ASMQ_PPQ,0.0995434,0.00092,0.064053206,run86
2022,0.01,ASMQ_PPQ,0.199808,0.001358,0.067656377,run87
2022,0.01,ASMQ_PPQ,0.0932907,0.001342,0.068536199,run88
2022,0.01,ASMQ_PPQ,0.0692112,0.0008445,0.065922534,run89
2022,0.01,ASMQ_PPQ,0.131641,0.0016335,0.06742519,run9
2022,0.01,ASMQ_PPQ,0.183053,0.00067,0.065146781,run90
2022,0.01,ASMQ_PPQ,0.0609756,0.0006435,0.063898777,run91
2022,0.01,ASMQ_PPQ,0.147313,0.0006365,0.065498132,run92
2022,0.01,ASMQ_PPQ,0.153196,0.00114,0.070519964,run93
2022,0.01,ASMQ_PPQ,0.139659,0.000884,0.063103755,run94
2022,0.01,ASMQ_PPQ,0.322553,0.000998,0.064643843,run95
2022,0.01,ASMQ_PPQ,0.077666,0.00108,0.064387191,run96
2022,0.01,ASMQ_PPQ,0.3054,0.0012465,0.085214291,run97
2022,0.01,ASMQ_PPQ,0.174691,0.0010005,0.075924138,run98
2022,0.01,ASMQ_PPQ,0.309129,0.0016435,0.082798781,run99
2023,0.01,ASMQ_PPQ,0.139062,0.0010875,0.072035453,run1
2023,0.01,ASMQ_PPQ,0.2591,0.0008905,0.073439173,run10
2023,0.01,ASMQ_PPQ,0.196133,0.0009045,0.069125243,run100
2023,0.01,ASMQ_PPQ,0.0878731,0.001137,0.062393474,run11
2023,0.01,ASMQ_PPQ,0.0650118,0.000734,0.062907203,run12
2023,0.01,ASMQ_PPQ,0.128155,0.0008985,0.067658013,run13
2023,0.01,ASMQ_PPQ,0.606671,0.0018015,0.107589059,run14
2023,0.01,ASMQ_PPQ,0.186152,0.0011225,0.068772845,run15
2023,0.01,ASMQ_PPQ,0.0802313,0.001176,0.072539833,run16
2023,0.01,ASMQ_PPQ,0.225311,0.0011715,0.068588852,run17
2023,0.01,ASMQ_PPQ,0.238321,0.001177,0.076281697,run18
2023,0.01,ASMQ_PPQ,0.212132,0.001205,0.072219558,run19
2023,0.01,ASMQ_PPQ,0.222088,0.0010535,0.072896487,run2
2023,0.01,ASMQ_PPQ,0.173049,0.0011985,0.074111,run20
2023,0.01,ASMQ_PPQ,0.137958,0.001669,0.071863624,run21
2023,0.01,ASMQ_PPQ,0.0850155,0.0011295,0.066451684,run22
2023,0.01,ASMQ_PPQ,0.102983,0.0012165,0.067108619,run23
2023,0.01,ASMQ_PPQ,0.244649,0.0013275,0.073831392,run24
2023,0.01,ASMQ_PPQ,0.153467,0.001118,0.066020473,run25
2023,0.01,ASMQ_PPQ,0.198772,0.0013545,0.068993231,run26
2023,0.01,ASMQ_PPQ,0.382229,0.0012115,0.068962142,run27
2023,0.01,ASMQ_PPQ,0.191143,0.0013215,0.072907711,run28
2023,0.01,ASMQ_PPQ,0.0965327,0.0011065,0.067212071,run29
2023,0.01,ASMQ_PPQ,0.0764659,0.0010655,0.068775266,run3
2023,0.01,ASMQ_PPQ,0.236128,0.0010185,0.074529294,run30
2023,0.01,ASMQ_PPQ,0.445593,0.0014935,0.104948957,run31
2023,0.01,ASMQ_PPQ,0.117349,0.0011025,0.067484131,run32
2023,0.01,ASMQ_PPQ,0.158346,0.0013775,0.067996068,run33
2023,0.01,ASMQ_PPQ,0.195674,0.0013075,0.072738,run34
2023,0.01,ASMQ_PPQ,0.312968,0.001027,0.069823342,run35
2023,0.01,ASMQ_PPQ,0.152053,0.0013145,0.064494235,run36
2023,0.01,ASMQ_PPQ,0.413102,0.001397,0.082704022,run37
2023,0.01,ASMQ_PPQ,0.0678142,0.0010365,0.067273998,run38
2023,0.01,ASMQ_PPQ,0.256438,0.0013685,0.072918199,run39
2023,0.01,ASMQ_PPQ,0.272422,0.0012625,0.072323577,run4
2023,0.01,ASMQ_PPQ,0.39645,0.0015695,0.092115383,run40
2023,0.01,ASMQ_PPQ,0.0192807,0.0011545,0.067500807,run41
2023,0.01,ASMQ_PPQ,0.0610419,0.001297,0.074505352,run42
2023,0.01,ASMQ_PPQ,0.254875,0.001578,0.079169693,run43
2023,0.01,ASMQ_PPQ,0.170476,0.001339,0.07123302,run44
2023,0.01,ASMQ_PPQ,0.0319927,0.0009365,0.066152531,run45
2023,0.01,ASMQ_PPQ,0.269323,0.001793,0.071602641,run46
2023,0.01,ASMQ_PPQ,0.0763391,0.0010085,0.064361895,run47
2023,0.01,ASMQ_PPQ,0.0818686,0.000946,0.06669123,run48
2023,0.01,ASMQ_PPQ,0.0741746,0.0009465,0.067488578,run49
2023,0.01,ASMQ_PPQ,0.0565476,0.0011405,0.068053385,run5
2023,0.01,ASMQ_PPQ,0.140517,0.001329,0.072187089,run50
2023,0.01,ASMQ_PPQ,0.0879694,0.001233,0.067828442,run51
2023,0.01,ASMQ_PPQ,0.25149,0.001182,0.072094876,run52
2023,0.01,ASMQ_PPQ,0.380663,0.0014255,0.089717125,run53
2023,0.01,ASMQ_PPQ,0.389173,0.0010025,0.08071745,run54
2023,0.01,ASMQ_PPQ,0.317266,0.0016655,0.074610356,run55
2023,0.01,ASMQ_PPQ,0.388255,0.0014715,0.091367257,run56
2023,0.01,ASMQ_PPQ,0.193976,0.0011945,0.068275984,run57
2023,0.01,ASMQ_PPQ,0.391208,0.001438,0.099635131,run58
2023,0.01,ASMQ_PPQ,0.220642,0.001282,0.075878797,run59
2023,0.01,ASMQ_PPQ,0.154479,0.0013355,0.087404409,run6
2023,0.01,ASMQ_PPQ,0.0746049,0.001152,0.065864013,run60
2023,0.01,ASMQ_PPQ,0.0473767,0.001118,0.069377317,run61
2023,0.01,ASMQ_PPQ,0.168791,0.000958,0.068899973,run62
2023,0.01,ASMQ_PPQ,0.0885539,0.000913,0.065034929,run63
2023,0.01,ASMQ_PPQ,0.0978995,0.001137,0.066433169,run64
2023,0.01,ASMQ_PPQ,0.203001,0.001528,0.080506919,run65
2023,0.01,ASMQ_PPQ,0.52716,0.0019085,0.108150578,run66
2023,0.01,ASMQ_PPQ,0.13858,0.000991,0.06498328,run67
2023,0.01,ASMQ_PPQ,0.339133,0.001496,0.081875264,run68
2023,0.01,ASMQ_PPQ,0.190833,0.001043,0.066718524,run69
2023,0.01,ASMQ_PPQ,0.291529,0.0009195,0.065872455,run7
2023,0.01,ASMQ_PPQ,0.115326,0.0011065,0.065833982,run70
2023,0.01,ASMQ_PPQ,0.281513,0.0011195,0.070433592,run71
2023,0.01,ASMQ_PPQ,0.114788,0.001044,0.065505284,run72
2023,0.01,ASMQ_PPQ,0.205081,0.001163,0.068054326,run73
2023,0.01,ASMQ_PPQ,0.116928,0.0013985,0.068123234,run74
2023,0.01,ASMQ_PPQ,0.193798,0.000949,0.067833169,run75
2023,0.01,ASMQ_PPQ,0.267367,0.0015815,0.074181595,run76
2023,0.01,ASMQ_PPQ,0.100975,0.001118,0.067108737,run77
2023,0.01,ASMQ_PPQ,0.265255,0.0017045,0.084007986,run78
2023,0.01,ASMQ_PPQ,0.135831,0.000913,0.066247596,run79
2023,0.01,ASMQ_PPQ,0.223907,0.0012065,0.073933674,run8
2023,0.01,ASMQ_PPQ,0.138122,0.0010575,0.072659294,run80
2023,0.01,ASMQ_PPQ,0.189616,0.0011265,0.064517265,run81
2023,0.01,ASMQ_PPQ,0.269583,0.0010835,0.071008042,run82
2023,0.01,ASMQ_PPQ,0.272236,0.0011765,0.071733858,run83
2023,0.01,ASMQ_PPQ,0.207559,0.001339,0.075048067,run84
2023,0.01,ASMQ_PPQ,0.306225,0.001524,0.088280131,run85
2023,0.01,ASMQ_PPQ,0.235681,0.001299,0.076874262,run86
2023,0.01,ASMQ_PPQ,0.138507,0.0011445,0.069392241,run87
2023,0.01,ASMQ_PPQ,0.360825,0.001507,0.079285702,run88
2023,0.01,ASMQ_PPQ,0.174542,0.0013465,0.073003723,run89
2023,0.01,ASMQ_PPQ,0.134635,0.0012585,0.066183768,run9
2023,0.01,ASMQ_PPQ,0.227102,0.0015665,0.076881294,run90
2023,0.01,ASMQ_PPQ,0.0833333,0.000942,0.063312414,run91
2023,0.01,ASMQ_PPQ,0.19174,0.0010215,0.069197276,run92
2023,0.01,ASMQ_PPQ,0.269901,0.0011385,0.074061811,run93
2023,0.01,ASMQ_PPQ,0.0776528,0.001248,0.068471253,run94
2023,0.01,ASMQ_PPQ,0.18659,0.0011265,0.071401954,run95
2023,0.01,ASMQ_PPQ,0.0807079,0.0011155,0.06958943,run96
2023,0.01,ASMQ_PPQ,0.194045,0.0012855,0.07277422,run97
2023,0.01,ASMQ_PPQ,0.0404521,0.0014115,0.066534615,run98
2023,0.01,ASMQ_PPQ,0.10709,0.0014395,0.068723074,run99
2024,0.01,ASMQ_PPQ,0.149505,0.0011445,0.069659992,run1
2024,0.01,ASMQ_PPQ,0.197067,0.0012755,0.072313198,run10
2024,0.01,ASMQ_PPQ,0.0878563,0.001084,0.070121805,run100
2024,0.01,ASMQ_PPQ,0.340657,0.001243,0.080640938,run11
2024,0.01,ASMQ_PPQ,0.302108,0.000883,0.075897561,run12
2024,0.01,ASMQ_PPQ,0.33112,0.0010415,0.074813046,run13
2024,0.01,ASMQ_PPQ,0.48799,0.001749,0.094986419,run14
2024,0.01,ASMQ_PPQ,0.0907242,0.001055,0.066786349,run15
2024,0.01,ASMQ_PPQ,0.233926,0.001318,0.086378329,run16
2024,0.01,ASMQ_PPQ,0.334682,0.0013905,0.08621286,run17
2024,0.01,ASMQ_PPQ,0.149548,0.0012555,0.072049098,run18
2024,0.01,ASMQ_PPQ,0.0758929,0.001058,0.068601412,run19
2024,0.01,ASMQ_PPQ,0.202703,0.001253,0.077300899,run2
2024,0.01,ASMQ_PPQ,0.161562,0.001117,0.073764149,run20
2024,0.01,ASMQ_PPQ,0.48355,0.0016245,0.098693745,run21
2024,0.01,ASMQ_PPQ,0.0472855,0.00096,0.070107807,run22
2024,0.01,ASMQ_PPQ,0.236145,0.001272,0.071963603,run23
2024,0.01,ASMQ_PPQ,0.133851,0.001304,0.070322855,run24
2024,0.01,ASMQ_PPQ,0.147648,0.000864,0.067877796,run25
2024,0.01,ASMQ_PPQ,0.0856778,0.0013465,0.070990558,run26
2024,0.01,ASMQ_PPQ,0.193401,0.001616,0.072791834,run27
2024,0.01,ASMQ_PPQ,0.126059,0.001664,0.069351558,run28
2024,0.01,ASMQ_PPQ,0.158967,0.001202,0.077237369,run29
2024,0.01,ASMQ_PPQ,0.364116,0.002062,0.09028993,run3
2024,0.01,ASMQ_PPQ,0.101278,0.000887,0.066124644,run30
2024,0.01,ASMQ_PPQ,0.142857,0.0009805,0.073834958,run31
2024,0.01,ASMQ_PPQ,0.116607,0.0012905,0.075980112,run32
2024,0.01,ASMQ_PPQ,0.120666,0.000957,0.064668901,run33
2024,0.01,ASMQ_PPQ,0.186047,0.000975,0.073257365,run34
2024,0.01,ASMQ_PPQ,0.0807799,0.001095,0.067317228,run35
2024,0.01,ASMQ_PPQ,0.198347,0.0010325,0.071919007,run36
2024,0.01,ASMQ_PPQ,0.122044,0.0009785,0.071062367,run37
2024,0.01,ASMQ_PPQ,0.147295,0.0012965,0.093187958,run38
2024,0.01,ASMQ_PPQ,0.577688,0.001621,0.112588076,run39
2024,0.01,ASMQ_PPQ,0.167062,0.0010925,0.073186579,run4
2024,0.01,ASMQ_PPQ,0.128571,0.001052,0.067100437,run40
2024,0.01,ASMQ_PPQ,0.115874,0.0011905,0.07039523,run41
2024,0.01,ASMQ_PPQ,0.126913,0.000932,0.072355827,run42
2024,0.01,ASMQ_PPQ,0.0864198,0.0012575,0.076453501,run43
2024,0.01,ASMQ_PPQ,0.311298,0.001404,0.079583799,run44
2024,0.01,ASMQ_PPQ,0.364321,0.001151,0.075453557,run45
2024,0.01,ASMQ_PPQ,0.238835,0.0015005,0.072572546,run46
2024,0.01,ASMQ_PPQ,0.165673,0.001294,0.068608494,run47
2024,0.01,ASMQ_PPQ,0.311555,0.0011725,0.089944825,run48
2024,0.01,ASMQ_PPQ,0.253418,0.0008795,0.071670249,run49
2024,0.01,ASMQ_PPQ,0.120099,0.0010545,0.066983179,run5
2024,0.01,ASMQ_PPQ,0.204171,0.0011945,0.07261013,run50
2024,0.01,ASMQ_PPQ,0.00826446,0.0010915,0.067616408,run51
2024,0.01,ASMQ_PPQ,0.112045,0.000915,0.068905666,run52
2024,0.01,ASMQ_PPQ,0.107003,0.0011645,0.071188958,run53
2024,0.01,ASMQ_PPQ,0.409001,0.0012745,0.080818945,run54
2024,0.01,ASMQ_PPQ,0.108457,0.0011245,0.07876209,run55
2024,0.01,ASMQ_PPQ,0.126241,0.0012095,0.071077478,run56
2024,0.01,ASMQ_PPQ,0.185989,0.0012065,0.076694564,run57
2024,0.01,ASMQ_PPQ,0.0752921,0.0009975,0.067775162,run58
2024,0.01,ASMQ_PPQ,0.329555,0.001035,0.070459762,run59
2024,0.01,ASMQ_PPQ,0.238239,0.0012085,0.074713124,run6
2024,0.01,ASMQ_PPQ,0.16,0.0014455,0.070001188,run60
2024,0.01,ASMQ_PPQ,0.101897,0.0011325,0.067951836,run61
2024,0.01,ASMQ_PPQ,0.139549,0.001476,0.076153039,run62
2024,0.01,ASMQ_PPQ,0.0894366,0.001179,0.073713798,run63
2024,0.01,ASMQ_PPQ,0.355736,0.001486,0.087479443,run64
2024,0.01,ASMQ_PPQ,0.300525,0.0017185,0.085119815,run65
2024,0.01,ASMQ_PPQ,0.302473,0.0013915,0.071337337,run66
2024,0.01,ASMQ_PPQ,0.0428376,0.001233,0.074447385,run67
2024,0.01,ASMQ_PPQ,0.195127,0.0011315,0.074237133,run68
2024,0.01,ASMQ_PPQ,0.0854829,0.0014315,0.068153905,run69
2024,0.01,ASMQ_PPQ,0.121495,0.0011325,0.067660357,run7
2024,0.01,ASMQ_PPQ,0.0757002,0.0011495,0.068571749,run70
2024,0.01,ASMQ_PPQ,0.204327,0.001261,0.074770446,run71
2024,0.01,ASMQ_PPQ,0.118968,0.001019,0.068902882,run72
2024,0.01,ASMQ_PPQ,0.262419,0.0012415,0.077035302,run73
2024,0.01,ASMQ_PPQ,0.185505,0.0010145,0.073186195,run74
2024,0.01,ASMQ_PPQ,0.18379,0.0010055,0.072285348,run75
2024,0.01,ASMQ_PPQ,0.148499,0.000934,0.07079979,run76
2024,0.01,ASMQ_PPQ,0.178289,0.001402,0.079058372,run77
2024,0.01,ASMQ_PPQ,0.683714,0.0028855,0.135301226,run78
2024,0.01,ASMQ_PPQ,0.408248,0.001514,0.083767195,run79
2024,0.01,ASMQ_PPQ,0.319306,0.001511,0.094219355,run8
2024,0.01,ASMQ_PPQ,0.0912137,0.0011415,0.069990784,run80
2024,0.01,ASMQ_PPQ,0.0885845,0.000966,0.069138061,run81
2024,0.01,ASMQ_PPQ,0.124507,0.001291,0.069351535,run82
